,id,name,caption,image_path,exists
95,ROCO_00117,PMC5325480_PAMJ-25-119-g001.jpg," Coupe axiale d’un scanner abdominal passant par le foie après injection du PC
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5325480_PAMJ-25-119-g001.jpg,True
96,ROCO_00119,PMC4026760_TOORTHJ-8-85_F2B.jpg," Postoperative lateral MRI of a female patient, three months after surgery.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4026760_TOORTHJ-8-85_F2B.jpg,True
97,ROCO_00120,PMC2174942_1477-7819-5-120-1.jpg," Multi-slice 16 row ECG- gated cardiac CT reveals an irregular mass in the right atrium and a moderate pericardial effusion.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2174942_1477-7819-5-120-1.jpg,True
98,ROCO_00121,PMC4702151_10.1177_1941738114547347-fig2.jpg," Magnetic resonance angiography image showing almost complete thrombosis of the basilar artery (arrow). This is an extension from the vertebral artery dissection and thrombosis.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4702151_10.1177_1941738114547347-fig2.jpg,True
99,ROCO_00123,PMC4515237_ijrm-13-297-g006.jpg," A 30-year-old-woman with genital tuberculosis. Hysterosalpingogram shows a beaded appearance at the right and left fallopian tubes associated with bilateral tubal occlusion (arrows). There is mild irregularity of the uterine cavity outline
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4515237_ijrm-13-297-g006.jpg,True
100,ROCO_00124,PMC5116499_CRIS2016-5321081.003.jpg," Endoscopic ultrasonography revealed avascular a heteroechoic submucosal mass at the posterolateral wall of the duodenum.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5116499_CRIS2016-5321081.003.jpg,True
101,ROCO_00125,PMC2856583_1477-7819-8-26-2.jpg," Abdominal computed tomography reveals an ill-defined hypodense mass approximately 3.0 × 1.6 cm in diameter in the pancreatic tail.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2856583_1477-7819-8-26-2.jpg,True
102,ROCO_00126,PMC4004887_cpe-16-089-g002.jpg," Hand X-rays showing dense lines at the end of radius and ulna (white arrowheads).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4004887_cpe-16-089-g002.jpg,True
103,ROCO_00127,PMC3519221_JOMFP-16-420-g004.jpg," Intra-oral periapical radiographs showing ill-defined radiolucency, displacement and resorption of apical parts of roots of teeth in the areas of lesion 2
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3519221_JOMFP-16-420-g004.jpg,True
104,ROCO_00128,PMC3955306_DRJ-11-119-g006.jpg," OPG showing the area of osteolysis distal to 28
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3955306_DRJ-11-119-g006.jpg,True
105,ROCO_00129,PMC5417758_gr1.jpg," Posteroanterior chest radiograph depicts a solitary pulmonary nodule in the middle third of the right hemithorax (arrow). Slight spiculation of its contour can be appreciated.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5417758_gr1.jpg,True
106,ROCO_00131,PMC3019595_rt-2010-4-e60-g003.jpg," Axial magnetic resonance imaging of case 2 revealed a mass measuring 2.0×2.0 cm in the retrobulbar compartment of the right orbit causing proptosis.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3019595_rt-2010-4-e60-g003.jpg,True
107,ROCO_00132,PMC3891416_kjim-20-72-g002.jpg," Abdominal CT scan showing an exophytic well-defined round mass in the duodenal bulb. The mass enhanced as gastric mucosa and was presumed to be a duodenal gastrointestinal stromal tumor (GIST).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3891416_kjim-20-72-g002.jpg,True
108,ROCO_00133,PMC4722580_JOCR-5-21-g012.jpg," Panoramic view showing multiple impacted permanent and supernumerary teeth, hypoplastic maxillary sinus and slender coronoid process.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4722580_JOCR-5-21-g012.jpg,True
109,ROCO_00135,PMC3959546_AnnGastroenterol-27-76-g001.jpg," CT scan showing multiple non-communicating cysts in liver and kidney
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3959546_AnnGastroenterol-27-76-g001.jpg,True
110,ROCO_00137,PMC5024903_AJUM-14-06-g007.jpg," Sternal foramen.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5024903_AJUM-14-06-g007.jpg,True
111,ROCO_00139,PMC4769759_CRIRA2016-2820381.003.jpg," Immediate ACL reconstruction postoperative radiographs in AP view.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4769759_CRIRA2016-2820381.003.jpg,True
112,ROCO_00140,PMC4842355_CRID2016-6930567.004.jpg," Panoramic radiography view of patient before rehabilitation with prostheses in 2014.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4842355_CRID2016-6930567.004.jpg,True
113,ROCO_00141,PMC3838813_CRIM.OTOLARYNGOLOGY2013-578091.003.jpg," CT fistulogram with coronal reconstruction (posterior to Figure 2) showing the bifurcation of the fistula tract; one opening into the external auditory canal (shown by right facing arrow) and other going to retroauricular region (shown by upward arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3838813_CRIM.OTOLARYNGOLOGY2013-578091.003.jpg,True
114,ROCO_00142,PMC2859028_VMI2010-939870.001.jpg," Lateral radiograph of reticulum showing clearly demarcable diaphragmatic line and presence of potential and nonpotential metallic densities cranial to diaphragm.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2859028_VMI2010-939870.001.jpg,True
115,ROCO_00143,PMC4198783_CRIM2014-850180.001.jpg," Abdominal computed tomography (sagittal reconstruction): A: desmoid-type fibromatosis; B: sigmoid colon involved; C: ileal loop involved.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4198783_CRIM2014-850180.001.jpg,True
116,ROCO_00144,PMC5325521_PAMJ-25-100-g003.jpg," Orthopantomogram showing pinching space of the right TMJ
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5325521_PAMJ-25-100-g003.jpg,True
117,ROCO_00145,PMC4433137_vim-0031-0058-g01.jpg," Preoperative emergency CT scan showing a cecal tract (oval) with stricture and adjacent hyperdense, elevated, and irregular area (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4433137_vim-0031-0058-g01.jpg,True
118,ROCO_00146,PMC4719362_JOCR-5-8-g001.jpg," Preoperative x-ray, showing osteoarthritis of hip joint.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4719362_JOCR-5-8-g001.jpg,True
119,ROCO_00147,PMC2749197_JMAS-03-141-g002.jpg," CT scan of the same patient in Figure 1, demonstrating loculation and septation of the pleural space, indicating a phase II empyema
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2749197_JMAS-03-141-g002.jpg,True
120,ROCO_00148,PMC3700161_NJMS-3-214-g007.jpg," Five-month’ post-operative radiograph showing sinus and onlay graft
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3700161_NJMS-3-214-g007.jpg,True
121,ROCO_00149,PMC4620383_CRIOR2015-627502.005.jpg," AP “open mouth view” after removing “halo-vest” system.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4620383_CRIOR2015-627502.005.jpg,True
122,ROCO_00150,PMC3644772_AIAN-16-12-g001.jpg," Magnetic resonance imaging brachial plexus showing hypertrophy of the right plexus with contrast enhancement
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3644772_AIAN-16-12-g001.jpg,True
123,ROCO_00152,PMC3843904_cro-0006-0561-g01.jpg," Axial CT image of the lower pelvis. A well-circumscribed solid tumor is seen in the presacral region, with no signs of infiltration, in contact with the posterior wall of the rectum (arrow).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3843904_cro-0006-0561-g01.jpg,True
124,ROCO_00154,PMC2883201_ATM-05-67-g030.jpg," A chest radiograph shows reticulonodular shadowing with bilateral apical lung fibrosis and high density nodules in coal workers pneumoconiosis
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2883201_ATM-05-67-g030.jpg,True
125,ROCO_00155,PMC5429124_abd-92-02-0273-g03.jpg," TX-ray of knee in profile showing patellar agenesis
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5429124_abd-92-02-0273-g03.jpg,True
126,ROCO_00156,PMC4409617_40064_2014_1500_Fig6_HTML.jpg,"  MRI after 5 months, T2-weighted image.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4409617_40064_2014_1500_Fig6_HTML.jpg,True
127,ROCO_00157,PMC3624744_IJRI-22-209-g013.jpg," Supraglottic SCC – False cord. Axial contrast CT section through the false cords shows a mass within the right false cord and invading into the right PGS (black asterisk)
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3624744_IJRI-22-209-g013.jpg,True
128,ROCO_00158,PMC2633361_1752-1947-2-392-2.jpg," Angiography after catheterization of the innominate artery near the origin of the right common carotid and subclavian arteries demonstrating the occlusion of the brachiocephalic trunk (bold black arrow). Note that contrast media is not running along the right vertebral artery due to the retrograde blood flow in the vessel (subclavian-vertebral steal syndrome). Concomitant stenosis of the common carotid artery (thin black arrow) is a manifestation of the generalized atherosclerotic disease. Stenotic lesions of initial and mid-portion segments in the subclavian artery were not considered to be that significant for acute treatment. In case they progressed we considered endovascular treatment. White arrow: pacemaker wire.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2633361_1752-1947-2-392-2.jpg,True
129,ROCO_00159,PMC4063635_OL-08-01-0258-g00.jpg," Abdomen Doppler ultrasound. A well-defined hypoechoic area (~53×39 mm) at the quadrate lobe of the liver, showing that the internal echo of the mass was heterogeneous.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4063635_OL-08-01-0258-g00.jpg,True
130,ROCO_00160,PMC3773419_BMRI2013-293627.002.jpg," Micro-CT image of the rat tibias with the titanium implants.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3773419_BMRI2013-293627.002.jpg,True
131,ROCO_00161,PMC2922667_APC-2-162-g004.jpg," Fluoroscopic image of descending aortogram in lateral view showing PDA device in situ with minimal residual flow across it
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2922667_APC-2-162-g004.jpg,True
132,ROCO_00162,PMC4161841_12891_2013_Article_2235_Fig2_HTML.jpg,"  Biphalangeal fifth toe.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4161841_12891_2013_Article_2235_Fig2_HTML.jpg,True
133,ROCO_00163,PMC4045537_ISRN.RADIOLOGY2013-483069.003.jpg," Nodal disease. Axial contrast-enhanced CT shows retroperitoneal lymph nodes (arrows).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4045537_ISRN.RADIOLOGY2013-483069.003.jpg,True
134,ROCO_00164,PMC2939498_CRM2010-846534.003.jpg," MRI of the brain showing no mass or enhancing lesion.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC2939498_CRM2010-846534.003.jpg,True
135,ROCO_00165,PMC1479346_1477-7819-4-18-1.jpg," CT scan of the abdomen with contrast media reveals a large-size intra-abdominal mass displacing the adjacent structures. In the same scan a suspicious lesion is identified in the right adrenal. In some rare cases desmoid tumors may co-exist with adrenal or thyroid carcinomas and adrenal adenomas.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC1479346_1477-7819-4-18-1.jpg,True
136,ROCO_00166,PMC4612238_10-1055-s-0034-1392107-i217ei2.jpg,"   CT-Scan with anastomotic lesion.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4612238_10-1055-s-0034-1392107-i217ei2.jpg,True
137,ROCO_00168,PMC5644817_amjcaserep-18-1077-g002.jpg," Three-dimensional (3D) magnetic resonance angiography (MRA) shows bilateral moyamoya disease that is more severe on the right side
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5644817_amjcaserep-18-1077-g002.jpg,True
138,ROCO_00169,PMC5403761_WJG-23-2811-g003.jpg," Minilaparotomy-assisted transmesenteric pre-dilation with 0.018’ guide wire inserted 8 mm into the portal trunk after portal cavernoma recanalization with hydrophilic guide wire.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC5403761_WJG-23-2811-g003.jpg,True
139,ROCO_00170,PMC3033510_246_2010_9841_Fig3_HTML.jpg," Echocardiogram 2 months after biventricular repair demonstrates an apex-forming left ventricle and mild residual left-ventricular hypertrophy
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3033510_246_2010_9841_Fig3_HTML.jpg,True
140,ROCO_00171,PMC4575005_kjhbps-16-115-g002.jpg," Fluoroscopic spot film of a tube cholangiogram demonstrating contrast (bile) extravasation (bile leak site; open arrow) from a dehisced isolated right intrahepatic bile duct segment (arrow). An adjacent biloma is seen with a drain in it.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4575005_kjhbps-16-115-g002.jpg,True
141,ROCO_00172,PMC4863054_ir-14-187-g002.jpg," Chest X-ray findings. Chest radiograph revealed an engorged pulmonary trunk with an abrupt cutoff of pulmonary vascularity in the distal portions bilaterally, indicative of the ""Westermark sign"" (arrows).
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4863054_ir-14-187-g002.jpg,True
142,ROCO_00174,PMC4799146_gr3.jpg," Lateral-view radiograph of a wrist that underwent arthrodesis with minimal fixation. Note the dorsal bone plate and the free carpometacarpal joints. The Kirschner wires that had been holding the bone plate and radiocarpal joint have been removed.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4799146_gr3.jpg,True
143,ROCO_00175,PMC3459800_1752-1947-6-272-1.jpg," X-ray of the right hip showing an incomplete subtrochanteric fracture of right hip.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3459800_1752-1947-6-272-1.jpg,True
144,ROCO_00177,PMC3870619_CRIM.UROLOGY2013-982787.003.jpg," Surveillance-enhanced MRI scan showing enlargement of the right adrenal gland seven months after radical cystectomy.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3870619_CRIM.UROLOGY2013-982787.003.jpg,True
145,ROCO_00178,PMC4376774_pone.0123007.g003.jpg," Motility Assay.Figure shows motility of the E. coli K12 MG1655 wild type (wt) and strains harboring integrations in the target loci of the flagellar region 1 (flgA (flgAi), flgF (flgFi), flgG (flgGi), flgI (flgIi), and flgJ (flgJi)). 2 μl of the overnight E. coli cultures (OD600 of 1.0) were inoculated in the middle of the motility plates and incubated for 4–6 hours at 37°C.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC4376774_pone.0123007.g003.jpg,True
146,ROCO_00179,PMC3042977_1758-3284-3-8-2.jpg," Axial gadolinium-enhanced T1-weighted images revealed a large heterogeneous mass with circumferential rim enhancement surrounded by extensive edema was found in the inferior part of the right temporal lobe. Small homogeneous lesions with limited edema could also be seen in the left temporal lobe.
",/kaggle/input/datasets/virajbagal/roco-dataset/all_data/train/radiology/images/PMC3042977_1758-3284-3-8-2.jpg,True
